1.634319722652435303e-01,1.830036938190460205e-02,-8.679611235857009888e-02
8.623838424682617188e-02,4.711050540208816528e-02,-7.100708037614822388e-02
-2.879942059516906738e-01,-1.075329841114580631e-03,3.610887378454208374e-02
-1.199467107653617859e-03,-9.497229754924774170e-02,-6.343833357095718384e-02
1.322749853134155273e-01,-6.387798581272363663e-03,-9.501385688781738281e-02
-2.782814204692840576e-02,-2.192636579275131226e-01,-4.827339202165603638e-02
3.069805204868316650e-01,5.362772382795810699e-03,-8.366365730762481689e-02
-5.995471775531768799e-02,-2.246696352958679199e-01,-4.968159645795822144e-02
2.857372760772705078e-01,4.791761748492717743e-03,-9.620806574821472168e-02
5.311500281095504761e-03,1.590835303068161011e-01,-5.622006207704544067e-02
3.048752993345260620e-02,-1.060832887887954712e-01,-6.085009872913360596e-02
3.202205523848533630e-03,-1.543949246406555176e-01,-5.691723152995109558e-02
7.988570630550384521e-02,9.447607398033142090e-02,-1.069040223956108093e-01
-8.161090314388275146e-02,-4.049060493707656860e-02,-4.021551087498664856e-02
-2.817708626389503479e-02,1.830727159976959229e-01,-5.392211303114891052e-02
-2.329293340444564819e-01,2.577047608792781830e-02,-5.345644801855087280e-02
-3.218623623251914978e-02,-1.554203033447265625e-01,-5.566594004631042480e-02
2.798734307289123535e-01,-3.537874668836593628e-02,-5.568508803844451904e-02
2.428815811872482300e-01,-1.924873143434524536e-02,-1.782678812742233276e-02
7.237268239259719849e-02,-5.586412549018859863e-02,-7.069528102874755859e-02
-5.073224753141403198e-02,-2.663707137107849121e-01,-4.548577219247817993e-02
-1.034743711352348328e-02,-6.042582914233207703e-02,-6.732714921236038208e-02
-4.545068368315696716e-04,3.152843192219734192e-02,-8.521862328052520752e-02
-3.292089998722076416e-01,-2.278631087392568588e-03,1.120269745588302612e-01
5.853530950844287872e-03,-4.160534963011741638e-02,-9.129664301872253418e-02
1.293992251157760620e-01,2.361669950187206268e-02,-8.800639212131500244e-02
-6.721347570419311523e-02,-3.876385837793350220e-02,-5.983467400074005127e-02
6.088592857122421265e-02,-5.396929010748863220e-02,-7.073038071393966675e-02
-2.544312775135040283e-01,1.885903254151344299e-02,-3.308160603046417236e-02
2.308724820613861084e-02,1.055576503276824951e-01,-6.689241528511047363e-02
-5.226213857531547546e-02,-2.684580087661743164e-01,-4.560346156358718872e-02
1.110865175724029541e-02,5.579249933362007141e-02,-9.048771113157272339e-02
-1.203696504235267639e-01,2.477662451565265656e-02,-1.932899840176105499e-02
-5.496826767921447754e-02,2.085718810558319092e-01,-5.123727023601531982e-02
-1.028631925582885742e-01,2.877909317612648010e-02,-7.959159463644027710e-02
-2.887440025806427002e-01,-5.544851720333099365e-02,-3.073431923985481262e-02
1.742136105895042419e-02,-3.123728185892105103e-02,-2.359893918037414551e-02
6.380506604909896851e-02,8.242939412593841553e-02,-1.017001643776893616e-01
-5.562303587794303894e-02,-2.456975542008876801e-02,-9.018170833587646484e-02
2.388040721416473389e-01,2.980923466384410858e-02,-7.901258766651153564e-02
-4.025721549987792969e-02,-1.778569221496582031e-01,-5.346649885177612305e-02
-7.089306414127349854e-02,-1.300542801618576050e-02,-1.344041712582111359e-02
-2.707153558731079102e-01,3.078193403780460358e-04,2.829192951321601868e-02
3.189333975315093994e-01,1.952333748340606689e-02,-5.768299475312232971e-02
3.236902952194213867e-01,-2.456249296665191650e-02,-6.470139324665069580e-02
2.372382432222366333e-01,-1.925469189882278442e-02,-1.952591724693775177e-02
-3.157622516155242920e-01,8.219133317470550537e-02,-2.582492306828498840e-02
-1.781925745308399200e-02,-2.216169610619544983e-02,-1.738240197300910950e-02
6.511354353278875351e-03,3.873165696859359741e-02,-1.074462458491325378e-01
1.282691657543182373e-01,2.380679175257682800e-02,-8.434464037418365479e-02
8.634793013334274292e-02,2.917945943772792816e-02,-2.592181786894798279e-02
-1.147030964493751526e-01,-3.065312979742884636e-03,-1.177571993321180344e-02
1.618286035954952240e-02,2.684345655143260956e-02,-2.489767596125602722e-02
8.204906433820724487e-02,-8.087357878684997559e-02,-7.028263807296752930e-02
2.363783866167068481e-01,3.252875804901123047e-02,-3.460226207971572876e-02
2.287383377552032471e-01,-3.565818071365356445e-02,-7.531673461198806763e-02
-3.373865783214569092e-01,-7.736790925264358521e-02,-2.635788545012474060e-02
2.346540838479995728e-01,3.217663988471031189e-02,-3.779138624668121338e-02
1.961948275566101074e-01,-3.819023445248603821e-02,-6.960192322731018066e-02
8.939648419618606567e-02,3.471449762582778931e-02,-3.289061412215232849e-02
-2.138927280902862549e-01,-5.545159801840782166e-04,-1.966227777302265167e-03
