1.140313744544982910e-01,1.657108590006828308e-02,-7.785668969154357910e-02
4.198774695396423340e-02,1.111222058534622192e-01,-4.727712273597717285e-02
-2.800304293632507324e-01,2.568144118413329124e-04,4.014728590846061707e-02
-2.529408037662506104e-02,-1.828049123287200928e-01,-4.377250373363494873e-02
1.079358309507369995e-01,1.492880983278155327e-05,-8.067438006401062012e-02
-5.523672699928283691e-02,-2.628349363803863525e-01,-3.092392347753047943e-02
2.882058918476104736e-01,8.965268731117248535e-03,-7.623939216136932373e-02
-7.116063684225082397e-02,-2.428069114685058594e-01,-3.468875586986541748e-02
2.418264746665954590e-01,6.459461525082588196e-03,-8.063097298145294189e-02
9.731316938996315002e-03,2.039540708065032959e-01,-4.791827127337455750e-02
3.442444279789924622e-02,-1.683771312236785889e-01,-5.449793487787246704e-02
1.644016429781913757e-02,-1.967653334140777588e-01,-4.799826815724372864e-02
7.593774795532226562e-02,1.023236066102981567e-01,-8.562759310007095337e-02
-2.609874121844768524e-02,-4.182485118508338928e-02,-6.150825321674346924e-02
-3.818684816360473633e-02,2.145232558250427246e-01,-3.853502124547958374e-02
-1.950318068265914917e-01,2.533175796270370483e-02,-4.765480011701583862e-02
-4.693388193845748901e-02,-2.040970921516418457e-01,-4.148357734084129333e-02
2.699705362319946289e-01,-2.939004637300968170e-02,-4.955253750085830688e-02
2.284313738346099854e-01,-1.012192014604806900e-02,-7.639749906957149506e-03
4.570603370666503906e-02,-1.155818328261375427e-01,-5.058874189853668213e-02
-4.572113603353500366e-02,-2.722037434577941895e-01,-3.033601492643356323e-02
-2.128207869827747345e-02,-9.532301127910614014e-02,-5.186641216278076172e-02
2.308127097785472870e-02,6.096437200903892517e-02,-7.016322016716003418e-02
-3.099411129951477051e-01,1.821023412048816681e-03,1.010872274637222290e-01
1.012864802032709122e-02,-7.275916635990142822e-02,-7.039695978164672852e-02
7.281667739152908325e-02,2.312630414962768555e-02,-7.978907227516174316e-02
-3.512726351618766785e-02,-4.162209481000900269e-02,-5.881413817405700684e-02
1.611442863941192627e-02,-1.129841655492782593e-01,-4.455251991748809814e-02
-2.683610022068023682e-01,2.329742722213268280e-02,-2.881266176700592041e-02
3.293253853917121887e-02,1.162807941436767578e-01,-5.060763657093048096e-02
-6.468284130096435547e-02,-2.910441458225250244e-01,-2.914525754749774933e-02
1.664817892014980316e-02,6.003857403993606567e-02,-9.300590306520462036e-02
-9.607625007629394531e-02,1.866110786795616150e-02,-9.690277278423309326e-03
-6.302927434444427490e-02,1.990758478641510010e-01,-4.093762859702110291e-02
-6.253075599670410156e-02,3.239480778574943542e-02,-6.515871733427047729e-02
-2.705405950546264648e-01,-5.796198919415473938e-02,-1.916838064789772034e-02
4.610941559076309204e-02,-3.330429270863533020e-02,-2.565782889723777771e-02
8.683754503726959229e-02,9.814055263996124268e-02,-8.536107093095779419e-02
-4.130668938159942627e-03,-3.402562439441680908e-02,-8.018676191568374634e-02
1.978109478950500488e-01,2.967105433344841003e-02,-6.253214180469512939e-02
-2.825145982205867767e-02,-2.046287357807159424e-01,-5.106873065233230591e-02
-4.431198164820671082e-02,-9.638207033276557922e-03,-5.738988053053617477e-03
-2.722504734992980957e-01,1.345342025160789490e-03,3.182323276996612549e-02
3.139758706092834473e-01,2.081024460494518280e-02,-5.149081349372863770e-02
3.216307163238525391e-01,-1.316491700708866119e-02,-4.564354196190834045e-02
2.025370150804519653e-01,-2.212202176451683044e-02,-1.247136294841766357e-02
-2.977595329284667969e-01,9.266605973243713379e-02,-1.798232831060886383e-02
-1.516489498317241669e-02,-1.607663556933403015e-02,-8.110834285616874695e-03
1.763714291155338287e-02,6.946770846843719482e-02,-9.284542500972747803e-02
1.068516969680786133e-01,2.363810129463672638e-02,-7.772152870893478394e-02
6.976460665464401245e-02,3.476598858833312988e-02,-2.968786843121051788e-02
-7.884104549884796143e-02,-8.895814418792724609e-03,-2.290159463882446289e-03
1.290496438741683960e-02,3.150986507534980774e-02,-2.407547086477279663e-02
3.507805988192558289e-02,-1.133596152067184448e-01,-4.846780374646186829e-02
2.023897469043731689e-01,3.669944405555725098e-02,-3.472869843244552612e-02
1.789146512746810913e-01,-2.165979892015457153e-02,-7.157661020755767822e-02
-3.151630163192749023e-01,-8.894814550876617432e-02,-1.816818304359912872e-02
2.334334850311279297e-01,3.440427780151367188e-02,-2.935691736638545990e-02
1.974122673273086548e-01,-2.423934824764728546e-02,-6.798970699310302734e-02
5.495532974600791931e-02,5.190497264266014099e-02,-5.127436667680740356e-02
-2.154182493686676025e-01,3.422250738367438316e-04,1.059292070567607880e-02
1.236745249480009079e-02,-5.987410619854927063e-02,-8.809076249599456787e-02
-5.477283149957656860e-02,-3.645474463701248169e-02,-3.515376150608062744e-02
-3.316516280174255371e-01,1.044340729713439941e-01,-1.617697626352310181e-02
-4.466564394533634186e-03,1.609958261251449585e-01,-4.554867371916770935e-02
1.149005219340324402e-01,-1.083064675331115723e-01,-8.558101952075958252e-02
-3.197470009326934814e-01,6.623357534408569336e-03,-2.452184073626995087e-02
6.261473894119262695e-02,1.145724058151245117e-01,-6.808618456125259399e-02
-3.607405349612236023e-02,-2.047931253910064697e-01,-3.838354349136352539e-02
9.536138176918029785e-02,4.084287583827972412e-02,-7.201960682868957520e-02
-1.776681989431381226e-01,-2.259361743927001953e-02,-5.417021736502647400e-02
-1.854596734046936035e-01,-5.525154061615467072e-03,-3.665214637294411659e-03
-3.115296959877014160e-01,-1.346222590655088425e-02,-1.840461418032646179e-02
1.195509508252143860e-01,-1.028600484132766724e-01,-6.944918632507324219e-02
-7.209992036223411560e-04,-1.852236688137054443e-01,-4.067570343613624573e-02
4.756264388561248779e-06,6.444671005010604858e-02,-6.009858846664428711e-02
-2.065871953964233398e-01,-1.987308263778686523e-02,-1.541386451572179794e-02
1.672053635120391846e-01,-2.641234546899795532e-02,-6.597674638032913208e-02
-1.880474761128425598e-02,-1.870736330747604370e-01,-5.429658293724060059e-02
-4.278361424803733826e-02,1.809653639793395996e-02,-1.110075414180755615e-02
9.464570134878158569e-02,-9.219135344028472900e-02,-6.078541278839111328e-02
9.721305221319198608e-02,1.161338239908218384e-01,-7.058838009834289551e-02
4.445068165659904480e-02,1.056227460503578186e-01,-6.676335632801055908e-02
1.475687772035598755e-01,2.824924327433109283e-02,-6.850912421941757202e-02
-2.857080101966857910e-02,-1.795883029699325562e-01,-4.219012707471847534e-02
-2.214234918355941772e-01,2.263926714658737183e-02,-3.658117726445198059e-02
-2.381165325641632080e-01,4.838271997869014740e-03,7.039844058454036713e-05
1.913684904575347900e-01,-1.819995045661926270e-02,-7.399484515190124512e-02
2.945318222045898438e-01,1.715591363608837128e-02,-2.091436088085174561e-02
-9.674889594316482544e-02,-3.064058721065521240e-01,-2.544861845672130585e-02
-2.213305979967117310e-02,1.256584525108337402e-01,-5.170780420303344727e-02
-2.528207600116729736e-01,1.802919618785381317e-02,-3.940740972757339478e-02
-5.860703811049461365e-02,-2.784378826618194580e-01,-3.007808327674865723e-02
9.234881401062011719e-02,4.244045913219451904e-02,-4.940889030694961548e-02
-7.437805831432342529e-02,2.622398734092712402e-01,-3.203269094228744507e-02
-3.854225575923919678e-02,2.620396018028259277e-01,-3.259026259183883667e-02
7.817591726779937744e-02,7.271258533000946045e-02,-5.452414229512214661e-02
-3.059862852096557617e-01,-7.980526424944400787e-05,3.980396315455436707e-02
3.498875722289085388e-02,1.573138087987899780e-01,-6.003344058990478516e-02
-3.070919513702392578e-01,4.056859295815229416e-03,-7.639645598828792572e-03
-1.569860056042671204e-02,1.294478625059127808e-01,-4.968713968992233276e-02
-2.068149447441101074e-01,2.687982656061649323e-02,-2.343786135315895081e-02
-1.147081926465034485e-01,-2.540736272931098938e-02,-6.587226688861846924e-02
-5.227200686931610107e-02,2.798135578632354736e-01,-3.068412095308303833e-02
-1.005176603794097900e-01,3.148031532764434814e-01,-2.546303719282150269e-02
1.167217642068862915e-02,2.523155510425567627e-02,-1.628486998379230499e-02
6.411275267601013184e-02,1.918347552418708801e-03,-8.186715841293334961e-02
3.276365101337432861e-01,-2.312578260898590088e-03,-6.183070689439773560e-02
1.007302999496459961e-01,1.120559573173522949e-01,-7.754224538803100586e-02
-2.263899333775043488e-02,-1.840784847736358643e-01,-5.379017442464828491e-02
-1.952570080757141113e-01,2.681009657680988312e-02,-2.589483559131622314e-02
-3.158137947320938110e-02,-2.209702283143997192e-01,-4.234518110752105713e-02
-4.869318753480911255e-02,-1.737099885940551758e-01,-4.371529072523117065e-02
-8.559046685695648193e-02,3.401220962405204773e-02,-2.760522067546844482e-02
7.599239051342010498e-02,-8.622373640537261963e-02,-6.135515868663787842e-02
3.579521551728248596e-03,-1.021882444620132446e-01,-4.879251122474670410e-02
-5.097968503832817078e-02,1.886576786637306213e-02,-7.638465613126754761e-02
6.334827840328216553e-02,-8.682545274496078491e-02,-5.251540616154670715e-02
2.479329109191894531e-01,3.116824477910995483e-02,-2.566807717084884644e-02
-9.074275195598602295e-02,-1.281318161636590958e-02,-7.487644255161285400e-02
-5.591064691543579102e-02,1.978355199098587036e-01,-4.130969941616058350e-02
-1.417229324579238892e-01,-2.717276662588119507e-02,-1.775357127189636230e-02
-6.492741405963897705e-03,-5.237847566604614258e-02,-6.382001191377639771e-02
-1.140117552131414413e-02,1.593691408634185791e-01,-4.514369741082191467e-02
1.602961421012878418e-01,-3.152584284543991089e-02,-5.710601806640625000e-02
-4.199094325304031372e-02,3.273709863424301147e-02,-3.154507279396057129e-02
2.923454046249389648e-01,-1.039460301399230957e-02,-1.710691116750240326e-02
8.724762126803398132e-03,-2.531870082020759583e-02,-1.456300448626279831e-02
-4.899287223815917969e-02,-1.610759794712066650e-01,-4.724470898509025574e-02
-2.514504194259643555e-01,1.386284595355391502e-03,3.218442201614379883e-02
2.805440872907638550e-02,-1.076443344354629517e-01,-5.692980065941810608e-02
3.359914943575859070e-02,3.678009286522865295e-02,-7.483647018671035767e-02
9.540410712361335754e-03,-1.683099865913391113e-01,-4.328035935759544373e-02
6.688052415847778320e-02,-4.469940438866615295e-02,-6.859891116619110107e-02
1.848347857594490051e-02,1.565051674842834473e-01,-5.671269819140434265e-02
6.424885243177413940e-02,9.240182489156723022e-02,-8.475624024868011475e-02
3.056013584136962891e-01,1.656497083604335785e-02,-2.921078167855739594e-02
-2.255886495113372803e-01,-2.290440909564495087e-02,-2.870846912264823914e-02
-1.426017582416534424e-01,3.045051172375679016e-02,-2.695076912641525269e-02
-2.685090303421020508e-01,1.481097191572189331e-02,-1.730869710445404053e-02
-3.190286457538604736e-02,1.366520375013351440e-01,-4.628263041377067566e-02
3.039572834968566895e-01,2.096956223249435425e-02,-5.861242115497589111e-02
1.616808772087097168e-01,3.197190165519714355e-02,-5.780630186200141907e-02
-2.120023407042026520e-02,6.926440447568893433e-02,-6.187749654054641724e-02
6.654464639723300934e-03,-5.958806723356246948e-02,-5.499700456857681274e-02
6.130366027355194092e-02,-2.894377522170543671e-02,-2.118813991546630859e-02
3.307134509086608887e-01,-3.488794900476932526e-03,-3.658711910247802734e-02
-1.793838739395141602e-01,1.874291524291038513e-02,-6.130687147378921509e-02
-1.525326259434223175e-02,1.227772757411003113e-01,-5.026808381080627441e-02
-5.399882793426513672e-04,-1.441256850957870483e-01,-4.604779183864593506e-02
-2.520388662815093994e-01,-7.646642625331878662e-04,4.925632476806640625e-02
-2.326372265815734863e-01,-6.353298667818307877e-04,3.385030478239059448e-02
4.281009733676910400e-02,3.426983207464218140e-02,-2.584895491600036621e-02
-1.575415022671222687e-03,2.177651971578598022e-01,-4.237014427781105042e-02
7.333251833915710449e-02,7.320144027471542358e-02,-5.646584182977676392e-02
1.825148239731788635e-02,5.545263737440109253e-02,-8.969939500093460083e-02
-9.615731984376907349e-02,3.277108967304229736e-01,-2.264943346381187439e-02
-5.169662833213806152e-02,-1.650817692279815674e-01,-4.557232931256294250e-02
-8.304031938314437866e-02,2.733140587806701660e-01,-3.036055341362953186e-02
7.520136237144470215e-02,8.734321594238281250e-02,-6.426840275526046753e-02
-2.200598828494548798e-02,-5.200590193271636963e-02,-6.377357244491577148e-02
-4.552605748176574707e-02,1.526620388031005859e-01,-4.643741995096206665e-02
-2.953301183879375458e-03,7.971422374248504639e-02,-5.289395153522491455e-02
